SYMBOL,COMPANY_NAME,EXCHANGE,YF_TICKER
NACLIND,NACL INDUSTRIES LIMITED,NSE,NACLIND.NS
NAHARCAP,NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED,NSE,NAHARCAP.NS
NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LIMITED,NSE,NAHARINDUS.NS
NATHBIOGEN,NATH BIO-GENES (INDIA) LIMITED,NSE,NATHBIOGEN.NS
NAVKARURB,NAVKAR URBANSTRUCTURE LIMITED,NSE,NAVKARURB.NS
NDLVENTURE,NDL VENTURES LIMITED,NSE,NDLVENTURE.NS
NDTV,NEW DELHI TELEVISION LIMITED,NSE,NDTV.NS
NECLIFE,NECTAR LIFESCIENCES LIMITED,NSE,NECLIFE.NS
NEELAM,NEELAM LINENS AND GARMENTS (INDIA) LIMITED,NSE,NEELAM.NS
NEPHROCARE,NEPHRO CARE INDIA LIMITED,NSE,NEPHROCARE.NS
NEWJAISA,NEWJAISA TECHNOLOGIES LIMITED,NSE,NEWJAISA.NS
NIBE,NIBE LIMITED,NSE,NIBE.NS
NIRAJISPAT,NIRAJ ISPAT INDUSTRIES LIMITED,NSE,NIRAJISPAT.NS
NIRMAN,NIRMAN AGRI GENETICS LIMITED,NSE,NIRMAN.NS
NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LIMITED,NSE,NOIDATOLL.NS
NRAIL,N R AGARWAL INDUSTRIES LIMITED,NSE,NRAIL.NS
OBSCP,OBSC PERFECTION LIMITED,NSE,OBSCP.NS
OCCLLTD,OCCL LIMITED,NSE,OCCLLTD.NS
ODIGMA,ODIGMA CONSULTANCY SOLUTIONS LIMITED,NSE,ODIGMA.NS
OILCOUNTUB,OIL COUNTRY TUBULAR LIMITED,NSE,OILCOUNTUB.NS
OLAELEC,OLA ELECTRIC MOBILITY LIMITED,NSE,OLAELEC.NS
OMAXAUTO,OMAX AUTOS LIMITED,NSE,OMAXAUTO.NS
OMKARCHEM,OMKAR SPECIALITY CHEMICALS LIMITED,NSE,OMKARCHEM.NS
ONELIFECAP,ONELIFE CAPITAL ADVISORS LIMITED,NSE,ONELIFECAP.NS
ONEPOINT,ONE POINT ONE SOLUTIONS LIMITED,NSE,ONEPOINT.NS
ONWARDTEC,ONWARD TECHNOLOGIES LIMITED,NSE,ONWARDTEC.NS
OPTIVALUE,OPTIVALUE TEK CONSULTING LIMITED,NSE,OPTIVALUE.NS
ORBTEXP,ORBIT EXPORTS LIMITED,NSE,ORBTEXP.NS
ORCHASP,ORCHASP LIMITED,NSE,ORCHASP.NS
ORIANA,ORIANA POWER LIMITED,NSE,ORIANA.NS
ORTEL,ORTEL COMMUNICATIONS LIMITED,NSE,ORTEL.NS
OSIAHYPER,OSIA HYPER RETAIL LIMITED,NSE,OSIAHYPER.NS
OSWALSEEDS,SHREEOSWAL SEEDS AND CHEMICALS LIMITED,NSE,OSWALSEEDS.NS
PALREDTEC,PALRED TECHNOLOGIES LIMITED,NSE,PALREDTEC.NS
PANSARI,PANSARI DEVELOPERS LIMITED,NSE,PANSARI.NS
PAR,PAR DRUGS AND CHEMICALS LIMITED,NSE,PAR.NS
PARIN,PARIN ENTERPRISES LIMITED,NSE,PARIN.NS
PARSVNATH,PARSVNATH DEVELOPERS LIMITED,NSE,PARSVNATH.NS
PARTH,PARTH ELECTRICALS & ENGINEERING LIMITED,NSE,PARTH.NS
PERFECT,PERFECT INFRAENGINEERS LIMITED,NSE,PERFECT.NS
PFOCUS,PRIME FOCUS LIMITED,NSE,PFOCUS.NS
PHANTOMFX,PHANTOM DIGITAL EFFECTS LIMITED,NSE,PHANTOMFX.NS
PIGL,POWER & INSTRUMENTATION (GUJARAT) LIMITED,NSE,PIGL.NS
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,NSE,PKTEA.NS
PLADAINFO,PLADA INFOTECH SERVICES LIMITED,NSE,PLADAINFO.NS
PPSL,PICTUREPOST STUDIOS LIMITED,NSE,PPSL.NS
PRAENG,PRAJAY ENGINEERS SYNDICATE LIMITED,NSE,PRAENG.NS
PRAMARA,PRAMARA PROMOTIONS LIMITED,NSE,PRAMARA.NS
PRECISION,PRECISION METALIKS LIMITED,NSE,PRECISION.NS
PRECOT,PRECOT LIMITED,NSE,PRECOT.NS
PREMIER,PREMIER LIMITED,NSE,PREMIER.NS
PRIZOR,PRIZOR VIZTECH LIMITED,NSE,PRIZOR.NS
PROLIFE,PROLIFE INDUSTRIES LIMITED,NSE,PROLIFE.NS
PURPLEUTED,PURPLE UNITED SALES LIMITED,NSE,PURPLEUTED.NS
PURVFLEXI,PURV FLEXIPACK LIMITED,NSE,PURVFLEXI.NS
PVP,PVP VENTURES LIMITED,NSE,PVP.NS
QFIL,QUALITY FOILS (INDIA) LIMITED,NSE,QFIL.NS
QUADPRO,QUADPRO ITES LIMITED,NSE,QUADPRO.NS
QUINTEGRA,QUINTEGRA SOLUTIONS LIMITED,NSE,QUINTEGRA.NS
QVCEL,QVC EXPORTS LIMITED,NSE,QVCEL.NS
RADAAN,RADAAN MEDIAWORKS INDIA LIMITED,NSE,RADAAN.NS
RAJOOENG,RAJOO ENGINEERS LIMITED,NSE,RAJOOENG.NS
RAJTV,RAJ TELEVISION NETWORK LIMITED,NSE,RAJTV.NS
RAJVIR,RAJVIR INDUSTRIES LIMITED,NSE,RAJVIR.NS
RAMAPHO,RAMA PHOSPHATES LIMITED,NSE,RAMAPHO.NS
RAMCOSYS,RAMCO SYSTEMS LIMITED,NSE,RAMCOSYS.NS
RBMINFRA,RBM INFRACON LIMITED,NSE,RBMINFRA.NS
RCOM,RELIANCE COMMUNICATIONS LIMITED,NSE,RCOM.NS
READYMIX,READYMIX CONSTRUCTION MACHINERY LIMITED,NSE,READYMIX.NS
REFRACTORY,REFRACTORY SHAPES LIMITED,NSE,REFRACTORY.NS
REGENCERAM,REGENCY CERAMICS LIMITED,NSE,REGENCERAM.NS
RELIABLE,RELIABLE DATA SERVICES LIMITED,NSE,RELIABLE.NS
RELINFRA,RELIANCE INFRASTRUCTURE LIMITED,NSE,RELINFRA.NS
RELTD,RAVINDRA ENERGY LIMITED,NSE,RELTD.NS
REXPIPES,REX PIPES AND CABLES INDUSTRIES LIMITED,NSE,REXPIPES.NS
RHFL,RELIANCE HOME FINANCE LIMITED,NSE,RHFL.NS
RICHA,RICHA INFO SYSTEMS LIMITED,NSE,RICHA.NS
RISHABH,RISHABH INSTRUMENTS LIMITED,NSE,RISHABH.NS
ROLLT,ROLLATAINERS LIMITED,NSE,ROLLT.NS
ROLTA,ROLTA INDIA LIMITED,NSE,ROLTA.NS
ROML,RAJ OIL MILLS LIMITED,NSE,ROML.NS
RPOWER,RELIANCE POWER LIMITED,NSE,RPOWER.NS
RUCHINFRA,RUCHI INFRASTRUCTURE LIMITED,NSE,RUCHINFRA.NS
RVTH,REVATHI EQUIPMENT INDIA LIMITED,NSE,RVTH.NS
S&SPOWER,S&S POWER SWITCHGEARS LIMITED,NSE,S&SPOWER.NS
SAAKSHI,SAAKSHI MEDTECH AND PANELS LIMITED,NSE,SAAKSHI.NS
SABAR,SABAR FLEX INDIA LIMITED,NSE,SABAR.NS
SABEVENTS,SAB EVENTS & GOVERNANCE NOW MEDIA LIMITED,NSE,SABEVENTS.NS
SABTNL,SRI ADHIKARI BROTHERS TELEVISION NETWORK LIMITED,NSE,SABTNL.NS
SADBHAV,SADBHAV ENGINEERING LIMITED,NSE,SADBHAV.NS
SADBHIN,SADBHAV INFRASTRUCTURE PROJECT LIMITED,NSE,SADBHIN.NS
SAHAJ,SAHAJ FASHIONS LIMITED,NSE,SAHAJ.NS
SAIFL,SAMEERA AGRO AND INFRA LIMITED,NSE,SAIFL.NS
SAKAR,SAKAR HEALTHCARE LIMITED,NSE,SAKAR.NS
SALSTEEL,S.A.L. STEEL LIMITED,NSE,SALSTEEL.NS
SANCO,SANCO INDUSTRIES LIMITED,NSE,SANCO.NS
SANGANI,SANGANI HOSPITALS LIMITED,NSE,SANGANI.NS
SAROJA,SAROJA PHARMA INDUSTRIES INDIA LIMITED,NSE,SAROJA.NS
SATIPOLY,SATI POLY PLAST LIMITED,NSE,SATIPOLY.NS
SATKARTAR,SAT KARTAR SHOPPING LIMITED,NSE,SATKARTAR.NS
SATTVAENGG,SATTVA ENGINEERING CONSTRUCTION LIMITED,NSE,SATTVAENGG.NS
SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,NSE,SCHNEIDER.NS
SECL,SALASAR EXTERIORS AND CONTOUR LIMITED,NSE,SECL.NS
SECMARK,SECMARK CONSULTANCY LIMITED,NSE,SECMARK.NS
SEJALLTD,SEJAL GLASS LIMITED,NSE,SEJALLTD.NS
SELMC,SEL MANUFACTURING COMPANY LIMITED,NSE,SELMC.NS
SEMAC,SEMAC CONSTRUCTION LIMITED,NSE,SEMAC.NS
SETCO,SETCO AUTOMOTIVE LIMITED,NSE,SETCO.NS
SETUINFRA,SETUBANDHAN INFRASTRUCTURE LIMITED,NSE,SETUINFRA.NS
SEYAIND,SEYA INDUSTRIES LIMITED,NSE,SEYAIND.NS
SGL,STL GLOBAL LIMITED,NSE,SGL.NS
SGLTL,STANDARD GLASS LINING TECHNOLOGY LIMITED,NSE,SGLTL.NS
SHAH,SHAH METACORP LIMITED,NSE,SHAH.NS
SHAHALLOYS,SHAH ALLOYS LIMITED,NSE,SHAHALLOYS.NS
SHAIVAL,SHAIVAL REALITY LIMITED,NSE,SHAIVAL.NS
SHANTI,SHANTI OVERSEAS (INDIA) LIMITED,NSE,SHANTI.NS
SHEKHAWATI,SHEKHAWATI INDUSTRIES LIMITED,NSE,SHEKHAWATI.NS
SHEMAROO,SHEMAROO ENTERTAINMENT LIMITED,NSE,SHEMAROO.NS
SHILPAMED,SHILPA MEDICARE LIMITED,NSE,SHILPAMED.NS
SHIVAUM,SHIV AUM STEELS LIMITED,NSE,SHIVAUM.NS
SHREERAMA,SHREE RAMA MULTI-TECH LIMITED,NSE,SHREERAMA.NS
SHREYANIND,SHREYANS INDUSTRIES LIMITED,NSE,SHREYANIND.NS
SHUBHLAXMI,SHUBHLAXMI JEWEL ART LIMITED,NSE,SHUBHLAXMI.NS
SHYAMTEL,SHYAM TELECOM LIMITED,NSE,SHYAMTEL.NS
SICALLOG,SICAL LOGISTICS LIMITED,NSE,SICALLOG.NS
SIDDHIKA,SIDDHIKA COATINGS LIMITED,NSE,SIDDHIKA.NS
SIGIND,SIGNET INDUSTRIES LIMITED,NSE,SIGIND.NS
SIGNORIA,SIGNORIA CREATION LIMITED,NSE,SIGNORIA.NS
SILGO,SILGO RETAIL LIMITED,NSE,SILGO.NS
SILKFLEX,SILKFLEX POLYMERS (INDIA) LIMITED,NSE,SILKFLEX.NS
SIMBHALS,SIMBHAOLI SUGARS LIMITED,NSE,SIMBHALS.NS
SKIL,SKIL INFRASTRUCTURE LIMITED,NSE,SKIL.NS
SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA) LIMITED,NSE,SKMEGGPROD.NS
SLONE,SLONE INFOSYSTEMS LIMITED,NSE,SLONE.NS
SMLISUZU,SML ISUZU LIMITED,NSE,SMLISUZU.NS
SNEHAA,SNEHAA ORGANICS LIMITED,NSE,SNEHAA.NS
SOLEX,SOLEX ENERGY LIMITED,NSE,SOLEX.NS
SOMATEX,SOMA TEXTILES & INDUSTRIES LIMITED,NSE,SOMATEX.NS
SONUINFRA,SONU INFRATECH LIMITED,NSE,SONUINFRA.NS
SOTAC,SOTAC PHARMACEUTICALS LIMITED,NSE,SOTAC.NS
SOUTHWEST,SOUTH WEST PINNACLE EXPLORATION LIMITED,NSE,SOUTHWEST.NS
SPCENET,SPACENET ENTERPRISES INDIA LIMITED,NSE,SPCENET.NS
SPECTSTM,SPECTRUM TALENT MANAGEMENT LIMITED,NSE,SPECTSTM.NS
SPPPOLY,SPP POLYMER LIMITED,NSE,SPPPOLY.NS
SPRL,SP REFRACTORIES LIMITED,NSE,SPRL.NS
SRD,SHANKAR LAL RAMPAL DYE-CHEM LIMITED,NSE,SRD.NS
STCINDIA,THE STATE TRADING CORPORATION OF INDIA LIMITED,NSE,STCINDIA.NS
STLNETWORK,STL NETWORKS LIMITED,NSE,STLNETWORK.NS
SUBEXLTD,SUBEX LIMITED,NSE,SUBEXLTD.NS
SUMEETINDS,SUMEET INDUSTRIES LIMITED,NSE,SUMEETINDS.NS
SUPREMEENG,SUPREME ENGINEERING LIMITED,NSE,SUPREMEENG.NS
SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LIMITED,NSE,SUPREMEINF.NS
SUPREMEPWR,SUPREME POWER EQUIPMENT LIMITED,NSE,SUPREMEPWR.NS
SUULD,SUUMAYA INDUSTRIES LIMITED,NSE,SUULD.NS
SUVEN,SUVEN LIFE SCIENCES LIMITED,NSE,SUVEN.NS
SUVIDHAA,SUVIDHAA INFOSERVE LIMITED,NSE,SUVIDHAA.NS
SVLL,SHREE VASU LOGISTICS LIMITED,NSE,SVLL.NS
SWANDEF,SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED,NSE,SWANDEF.NS
SYNCOMF,SYNCOM FORMULATIONS (INDIA) LIMITED,NSE,SYNCOMF.NS
SYNOPTICS,SYNOPTICS TECHNOLOGIES LIMITED,NSE,SYNOPTICS.NS
TAC,TAC INFOSEC LIMITED,NSE,TAC.NS
TAKE,TAKE SOLUTIONS LIMITED,NSE,TAKE.NS
TAPIFRUIT,TAPI FRUIT PROCESSING LIMITED,NSE,TAPIFRUIT.NS
TARAPUR,TARAPUR TRANSFORMERS LIMITED,NSE,TARAPUR.NS
TBI,TBI CORN LIMITED,NSE,TBI.NS
TCIFINANCE,TCI FINANCE LIMITED,NSE,TCIFINANCE.NS
TEAMGTY,TEAM INDIA GUARANTY LIMITED,NSE,TEAMGTY.NS
TECHERA,TECHERA ENGINEERING (INDIA) LIMITED,NSE,TECHERA.NS
TECHLABS,TRIDENT TECHLABS LIMITED,NSE,TECHLABS.NS
TECILCHEM,TECIL CHEMICALS AND HYDRO POWER LIMITED,NSE,TECILCHEM.NS
TEJASCARGO,TEJAS CARGO INDIA LIMITED,NSE,TEJASCARGO.NS
TERASOFT,TERA SOFTWARE LIMITED,NSE,TERASOFT.NS
TFL,TRANSWARRANTY FINANCE LIMITED,NSE,TFL.NS
TGL,TEERTH GOPICON LIMITED,NSE,TGL.NS
THESL,THINKING HATS ENTERTAINMENT SOLUTIONS LIMITED,NSE,THESL.NS
THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,NSE,THOMASCOTT.NS
TIJARIA,TIJARIA POLYPIPES LIMITED,NSE,TIJARIA.NS
TIL,TIL LIMITED,NSE,TIL.NS
TIMESCAN,TIMESCAN LOGISTICS (INDIA) LIMITED,NSE,TIMESCAN.NS
TIRUPATI,SHREE TIRUPATI BALAJEE FIBC LIMITED,NSE,TIRUPATI.NS
TNPETRO,TAMILNADU PETROPRODUCTS LIMITED,NSE,TNPETRO.NS
TNTELE,TAMILNADU TELECOMMUNICATION LIMITED,NSE,TNTELE.NS
TPHQ,TEAMO PRODUCTIONS HQ LIMITED,NSE,TPHQ.NS
TRANSWIND,TRANSWIND INFRASTRUCTURES LIMITED,NSE,TRANSWIND.NS
TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LIMITED,NSE,TREEHOUSE.NS
TRU,TRUCAP FINANCE LIMITED,NSE,TRU.NS
TTL,T T LIMITED,NSE,TTL.NS
TTML,TATA TELESERVICES (MAHARASHTRA) LIMITED,NSE,TTML.NS
TVVISION,TV VISION LIMITED,NSE,TVVISION.NS
UEL,UJAAS ENERGY LIMITED,NSE,UEL.NS
UNIINFO,UNIINFO TELECOM SERVICES LIMITED,NSE,UNIINFO.NS
UNIMECH,UNIMECH AEROSPACE AND MANUFACTURING LIMITED,NSE,UNIMECH.NS
UNITECH,UNITECH LIMITED,NSE,UNITECH.NS
UNIVAFOODS,UNIVA FOODS LIMITED,NSE,UNIVAFOODS.NS
UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LIMITED,NSE,UNIVPHOTO.NS
URAVIDEF,URAVI DEFENCE AND TECHNOLOGY LIMITED,NSE,URAVIDEF.NS
USASEEDS,UPSURGE SEEDS OF AGRICULTURE LIMITED,NSE,USASEEDS.NS
UWCSL,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,NSE,UWCSL.NS
VAKRANGEE,VAKRANGEE LIMITED,NSE,VAKRANGEE.NS
VALIANTORG,VALIANT ORGANICS LIMITED,NSE,VALIANTORG.NS
VASA,VASA RETAIL AND OVERSEAS LTD,NSE,VASA.NS
VASWANI,VASWANI INDUSTRIES LIMITED,NSE,VASWANI.NS
VCL,VAXTEX COTFAB LIMITED,NSE,VCL.NS
VEEKAYEM,VEEKAYEM FASHION AND APPARELS LIMITED,NSE,VEEKAYEM.NS
VELS,VELS FILM INTERNATIONAL LIMITED,NSE,VELS.NS
VENUSREM,VENUS REMEDIES LIMITED,NSE,VENUSREM.NS
VERA,VERA SYNTHETIC LIMITED,NSE,VERA.NS
VERITAAS,VERITAAS ADVERTISING LIMITED,NSE,VERITAAS.NS
VERTEXPLUS,VERTEXPLUS TECHNOLOGIES LIMITED,NSE,VERTEXPLUS.NS
VHLTD,VICEROY HOTELS LIMITED,NSE,VHLTD.NS
VIAZ,VIAZ TYRES LIMITED,NSE,VIAZ.NS
VIGOR,VIGOR PLAST INDIA LIMITED,NSE,VIGOR.NS
VIJIFIN,VIJI FINANCE LIMITED,NSE,VIJIFIN.NS
VILAS,VILAS TRANSCORE LIMITED,NSE,VILAS.NS
VILINBIO,VILIN BIO MED LIMITED,NSE,VILINBIO.NS
VINEETLAB,VINEET LABORATORIES LIMITED,NSE,VINEETLAB.NS
VIPULLTD,VIPUL LIMITED,NSE,VIPULLTD.NS
VIRINCHI,VIRINCHI LIMITED,NSE,VIRINCHI.NS
VISAKAIND,VISAKA INDUSTRIES LIMITED,NSE,VISAKAIND.NS
VISAMAN,VISAMAN GLOBAL SALES LIMITED,NSE,VISAMAN.NS
VITAL,VITAL CHEMTECH LIMITED,NSE,VITAL.NS
VIVIANA,VIVIANA POWER TECH LIMITED,NSE,VIVIANA.NS
VIVO,VIVO COLLABORATION SOLUTIONS LIMITED,NSE,VIVO.NS
VLEGOV,VL E GOVERNANCE & IT SOLUTIONS LIMITED,NSE,VLEGOV.NS
VMARCIND,V MARC INDIA LIMITED,NSE,VMARCIND.NS
VSCL,VADIVARHE SPECIALITY CHEMICALS LIMITED,NSE,VSCL.NS
WAAREEINDO,INDOSOLAR LIMITED,NSE,WAAREEINDO.NS
WALCHANNAG,WALCHANDNAGAR INDUSTRIES LIMITED,NSE,WALCHANNAG.NS
WALPAR,WALPAR NUTRITIONS LIMITED,NSE,WALPAR.NS
WINNY,WINNY IMMIGRATION & EDUCATION SERVICES LIMITED,NSE,WINNY.NS
WTICAB,WISE TRAVEL INDIA LIMITED,NSE,WTICAB.NS
YAARI,YAARI DIGITAL INTEGRATED SERVICES LIMITED,NSE,YAARI.NS
YASHOPTICS,YASH OPTICS & LENS LIMITED,NSE,YASHOPTICS.NS
YUDIZ,YUDIZ SOLUTIONS LIMITED,NSE,YUDIZ.NS
ZEELEARN,ZEE LEARN LIMITED,NSE,ZEELEARN.NS
ZENITHEXPO,ZENITH EXPORTS LIMITED,NSE,ZENITHEXPO.NS
ZENITHSTL,ZENITH STEEL PIPES & INDUSTRIES LIMITED,NSE,ZENITHSTL.NS
ZENTEC,ZEN TECHNOLOGIES LIMITED,NSE,ZENTEC.NS
ZODIAC,ZODIAC ENERGY LIMITED,NSE,ZODIAC.NS
ZUARI,ZUARI AGRO CHEMICALS LIMITED,NSE,ZUARI.NS
AADHARHFC,AADHAR HOUSING FINANCE LIMITED,NSE,AADHARHFC.NS
ABDL,ALLIED BLENDERS AND DISTILLERS LIMITED,NSE,ABDL.NS
ACMESOLAR,ACME SOLAR HOLDINGS LIMITED,NSE,ACMESOLAR.NS
ADL,ARCHIDPLY DECOR LIMITED,NSE,ADL.NS
AEGISVOPAK,AEGIS VOPAK TERMINALS LIMITED,NSE,AEGISVOPAK.NS
AFFORDABLE,AFFORDABLE ROBOTIC & AUTOMATION LIMITED,NSE,AFFORDABLE.NS
AJAXENGG,AJAX ENGINEERING LIMITED,NSE,AJAXENGG.NS
AKSHAR,AKSHAR SPINTEX LIMITED,NSE,AKSHAR.NS
AKSHOPTFBR,AKSH OPTIFIBRE LIMITED,NSE,AKSHOPTFBR.NS
AKUMS,AKUMS DRUGS AND PHARMACEUTICALS LIMITED,NSE,AKUMS.NS
ANIKINDS,ANIK INDUSTRIES LIMITED,NSE,ANIKINDS.NS
ANTGRAPHIC,ANTARCTICA LIMITED,NSE,ANTGRAPHIC.NS
APOLLO,APOLLO MICRO SYSTEMS LIMITED,NSE,APOLLO.NS
ARISTO,ARISTO BIO-TECH AND LIFESCIENCE LIMITED,NSE,ARISTO.NS
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,NSE,ASKAUTOLTD.NS
ASMS,BARTRONICS INDIA LIMITED,NSE,ASMS.NS
ASPIRE,ASPIRE & INNOVATIVE ADVERTISING LIMITED,NSE,ASPIRE.NS
AVROIND,AVRO INDIA LIMITED,NSE,AVROIND.NS
AYMSYNTEX,AYM SYNTEX LIMITED,NSE,AYMSYNTEX.NS
BAGFILMS,B.A.G FILMS AND MEDIA LIMITED,NSE,BAGFILMS.NS
BAJAJHFL,BAJAJ HOUSING FINANCE LIMITED,NSE,BAJAJHFL.NS
BALAJITELE,BALAJI TELEFILMS LIMITED,NSE,BALAJITELE.NS
BANG,BANG OVERSEAS LIMITED,NSE,BANG.NS
BANSALWIRE,BANSAL WIRE INDUSTRIES LIMITED,NSE,BANSALWIRE.NS
BAWEJA,BAWEJA STUDIOS LIMITED,NSE,BAWEJA.NS
BIL,BHARTIYA INTERNATIONAL LIMITED,NSE,BIL.NS
BILVYAPAR,BIL VYAPAR LIMITED,NSE,BILVYAPAR.NS
BYKE,THE BYKE HOSPITALITY LTD,NSE,BYKE.NS
CEIGALL,CEIGALL INDIA LIMITED,NSE,CEIGALL.NS
CELLECOR,CELLECOR GADGETS LIMITED,NSE,CELLECOR.NS
CENTUM,CENTUM ELECTRONICS LIMITED,NSE,CENTUM.NS
CINELINE,CINELINE INDIA LIMITED,NSE,CINELINE.NS
CREATIVEYE,CREATIVE EYE LIMITED,NSE,CREATIVEYE.NS
CRIZAC,CRIZAC LIMITED,NSE,CRIZAC.NS
DCG,DCG CABLES & WIRES LIMITED,NSE,DCG.NS
DHTL,DOCMODE HEALTH TECHNOLOGIES LIMITED,NSE,DHTL.NS
DIACABS,DIAMOND POWER INFRASTRUCTURE LIMITED,NSE,DIACABS.NS
DIL,DEBOCK INDUSTRIES LIMITED,NSE,DIL.NS
DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LIMITED,NSE,DOLPHIN.NS
DPEL,DIVINE POWER ENERGY LIMITED,NSE,DPEL.NS
DRONE,DRONE DESTINATION LIMITED,NSE,DRONE.NS
DYNAMIC,DYNAMIC SERVICES & SECURITY LIMITED,NSE,DYNAMIC.NS
EBGNG,GNG ELECTRONICS LIMITED,NSE,EBGNG.NS
ELLEN,ELLENBARRIE INDUSTRIAL GASES LIMITED,NSE,ELLEN.NS
EMCURE,EMCURE PHARMACEUTICALS LIMITED,NSE,EMCURE.NS
EMMIL,ENERGY MISSION MACHINERIES (INDIA) LIMITED,NSE,EMMIL.NS
EUROTEXIND,EUROTEX INDUSTRIES AND EXPORTS LIMITED,NSE,EUROTEXIND.NS
FELIX,FELIX INDUSTRIES LIMITED,NSE,FELIX.NS
FLAIR,FLAIR WRITING INDUSTRIES LIMITED,NSE,FLAIR.NS
FOCUS,FOCUS LIGHTING AND FIXTURES LIMITED,NSE,FOCUS.NS
GANESHIN,GANESH INFRAWORLD LIMITED,NSE,GANESHIN.NS
GATECH,GACM TECHNOLOGIES LIMITED,NSE,GATECH.NS
GENUSPOWER,GENUS POWER INFRASTRUCTURES LIMITED,NSE,GENUSPOWER.NS
GIRIRAJ,GIRIRAJ CIVIL DEVELOPERS LIMITED,NSE,GIRIRAJ.NS
GLOBALE,GLOBALE TESSILE LIMITED,NSE,GLOBALE.NS
GLOBE,GLOBE TEXTILES (INDIA) LIMITED,NSE,GLOBE.NS
GOPAL,GOPAL SNACKS LIMITED,NSE,GOPAL.NS
GRCL,GAYATRI RUBBERS AND CHEMICALS LIMITED,NSE,GRCL.NS
GRSE,GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,NSE,GRSE.NS
GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LIMITED,NSE,GUJRAFFIA.NS
GVPTECH,GVP INFOTECH LIMITED,NSE,GVPTECH.NS
GVPTECHPP,GVP INFOTECH LIMITED,NSE,GVPTECHPP.NS
HAPPYFORGE,HAPPY FORGINGS LIMITED,NSE,HAPPYFORGE.NS
HEADSUP,HEADS UP VENTURES LIMITED,NSE,HEADSUP.NS
HERCULES,HERCULES HOISTS LIMITED,NSE,HERCULES.NS
HEXATRADEX,HEXA TRADEX LIMITED,NSE,HEXATRADEX.NS
HMAAGRO,HMA AGRO INDUSTRIES LIMITED,NSE,HMAAGRO.NS
HPTL,HP TELECOM INDIA LIMITED,NSE,HPTL.NS
HYBRIDFIN,HYBRID FINANCIAL SERVICES LIMITED,NSE,HYBRIDFIN.NS
HYUNDAI,HYUNDAI MOTOR INDIA LIMITED,NSE,HYUNDAI.NS
IFCI,IFCI LIMITED,NSE,IFCI.NS
IGIL,INTERNATIONAL GEMMOLOGICAL INSTITUTE (INDIA) LIMITED,NSE,IGIL.NS
IITL,INDUSTRIAL INVESTMENT TRUST LIMITED,NSE,IITL.NS
INDIACEM,THE INDIA CEMENTS LIMITED,NSE,INDIACEM.NS
INDOUS,INDO US BIOTECH LIMITED,NSE,INDOUS.NS
INFOBEAN,INFOBEANS TECHNO. LTD.,NSE,INFOBEAN.NS
INM,INTERIORS & MORE LIMITED,NSE,INM.NS
ISHAN,ISHAN INTERNATIONAL LIMITED,NSE,ISHAN.NS
ITI,ITI LIMITED,NSE,ITI.NS
JAICORPLTD,JAI CORP LIMITED,NSE,JAICORPLTD.NS
JAYNECOIND,JAYASWAL NECO INDUSTRIES LIMITED,NSE,JAYNECOIND.NS
JEYYAM,JEYYAM GLOBAL FOODS LIMITED,NSE,JEYYAM.NS
JHS,JHS SVENDGAARD LABORATORIES LIMITED,NSE,JHS.NS
JINDALPHOT,JINDAL PHOTO LIMITED,NSE,JINDALPHOT.NS
JITFINFRA,JITF INFRALOGISTICS LIMITED,NSE,JITFINFRA.NS
JNKINDIA,JNK INDIA LIMITED,NSE,JNKINDIA.NS
JPOLYINVST,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,NSE,JPOLYINVST.NS
JSWINFRA,JSW INFRASTRUCTURE LIMITED,NSE,JSWINFRA.NS
JUNIPER,JUNIPER HOTELS LIMITED,NSE,JUNIPER.NS
KALPATARU,KALPATARU LIMITED,NSE,KALPATARU.NS
KALYANIFRG,KALYANI FORGE LIMITED,NSE,KALYANIFRG.NS
KAMOPAINTS,KAMDHENU VENTURES LIMITED,NSE,KAMOPAINTS.NS
KANANIIND,KANANI INDUSTRIES LIMITED,NSE,KANANIIND.NS
KANPRPLA,KANPUR PLASTIPACK LIMITED,NSE,KANPRPLA.NS
KARNIKA,KARNIKA INDUSTRIES LIMITED,NSE,KARNIKA.NS
KEN,KEN ENTERPRISES LIMITED,NSE,KEN.NS
KEYFINSERV,KEYNOTE FINANCIAL SERVICES LIMITED,NSE,KEYFINSERV.NS
KONSTELEC,KONSTELEC ENGINEERS LIMITED,NSE,KONSTELEC.NS
